"id","latitude","longitude","brightness","scan","track","brightT31","frp","acqDate","acqTime","daynight","satellite","confidence","version","alertLevel","alertSent","source","createdAt"
"6974",41.60410029571687,0,267.55115514536976,"0.32","0.55",301.15486437563345,0.6150455082980308,"2025-10-03","0631","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6975",19.554699291914734,0,310.25418332274603,"0.42","0.38",281.5919032906744,1.3184791446287305,"2025-10-03","2279","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6976",34.452470219751234,0,344.36262405320053,"0.58","0.52",276.0620584880681,0.7522762527599081,"2025-10-03","1432","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6977",29.42297199459068,0,286.2690121602878,"0.4","0.37",310.14843588365574,0.37684642886330144,"2025-10-03","1126","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6978",39.49598608116616,0,286.1618473621332,"0.37","0.58",257.228338413998,0.5661027513764951,"2025-10-03","0241","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6979",46.14932263838452,0,326.788255883322,"0.4","0.37",318.00354228557285,2.3062137395001248,"2025-10-03","1954","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6980",37.311948080983456,0,344.01978363565735,"0.48","0.48",280.96132000134634,0.47623836860040475,"2025-10-03","1419","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6981",42.27294977852734,0,357.4910388906023,"2","1.38",279.7700622528077,17.236024859269925,"2025-10-03","1242","D","Terra","44","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6982",46.28718385756257,0,235.08489247404646,"0.43","0.38",349.07881764914094,0.638998330251401,"2025-10-03","1303","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6983",36.87882566926017,0,285.27584276027653,"0.56","0.69",220.1312419740209,0.8651869875392869,"2025-10-03","0678","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6984",31.83662645117039,0,289.9511374555121,"0.53","0.42",288.5210238611672,0.6495932167588023,"2025-10-03","1477","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6985",40.954769211800645,0,293.82163602814273,"1","1",356.52752415532154,10.373778174514788,"2025-10-03","0211","N","Terra","72","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6986",31.682848556449194,0,280.3154139902821,"0.41","0.37",249.31879912859355,1.4059210762248142,"2025-10-03","1022","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6987",53.497673769389124,0,319.14216973136365,"0.79","0.78",268.0272094249944,0.957225878885591,"2025-10-03","1702","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6988",33.82029556658595,0,284.77454541249836,"0.56","0.43",211.5538415476507,3.248326869381668,"2025-10-03","0618","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6989",30.01972431628603,0,317.6385032797559,"0.4","0.37",270.36157464737,0.4980112630032148,"2025-10-03","0627","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6990",32.236707079247694,0,262.36991565930106,"0.44","0.39",266.3056792130116,0.4036401007362744,"2025-10-03","0964","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6991",42.17752021884408,0,289.01000818434824,"0.47","0.47",296.3798944217314,1.7217821664353907,"2025-10-03","0543","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6992",36.24895236794742,0,296.5176483807257,"1.65","1.26",270.9755907734677,18.30218823725088,"2025-10-03","1201","D","Terra","69","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6993",43.317043163095946,0,299.5597017862247,"0.54","0.51",352.5664801938495,2.5441571302916275,"2025-10-03","0338","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6994",47.81653281326248,0,292.1848761459452,"0.48","0.48",353.60706508605097,1.6391738970685783,"2025-10-03","0456","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6995",31.704368190327028,0,338.35700360742015,"0.4","0.44",300.17028251998295,1.2116919094393326,"2025-10-03","0201","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6996",35.841282111890536,0,359.4806328592677,"0.48","0.48",250.82431300346238,1.1956996424033206,"2025-10-03","0835","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6997",41.56094246902539,0,240.9670864557945,"0.4","0.44",267.16811594713363,1.8690228342467277,"2025-10-03","0256","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6998",37.62277899729759,0,281.6703014748778,"1.46","1.19",318.40982018565467,9.21571959952665,"2025-10-03","1653","D","Terra","64","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"6999",32.561405052442396,0,284.4625846890301,"0.42","0.38",289.1544233442959,0.4542582898797685,"2025-10-03","0512","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7000",46.52744060042049,0,288.8816885576479,"0.39","0.36",303.8104224272961,3.255587314234885,"2025-10-03","0182","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7001",19.364892347117216,0,359.9317382047017,"0.4","0.6",302.6167181302003,2.411666513729945,"2025-10-03","1364","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7002",30.609309021783126,0,262.2768400280939,"0.65","0.73",266.4966172783435,1.5761363184546093,"2025-10-03","1181","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7003",42.74696376857465,0,292.0425364728867,"0.48","0.65",253.08757046181438,4.201191887874504,"2025-10-03","1123","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7004",34.347002648591975,0,314.0659325803187,"1.95","1.36",233.4118848615397,11.88234610461047,"2025-10-03","2061","D","Terra","56","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7005",25.470157875093456,0,283.3075639877285,"0.38","0.36",273.8043134765616,1.0697759806240843,"2025-10-03","0736","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7006",20.014729412327004,0,287.2681202390816,"0.4","0.6",229.88318489531986,2.792536045740135,"2025-10-03","0395","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7007",39.10733943122921,0,302.6819973970361,"0.65","0.73",283.3359268283099,2.1863031730262388,"2025-10-03","1605","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7008",42.39749880942448,0,311.63186562959595,"0.48","0.65",321.45155006911784,2.964367207616303,"2025-10-03","0739","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7009",32.47427449030304,0,324.0868638403994,"0.44","0.38",231.60454854144797,0.5791299782991911,"2025-10-03","0903","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7010",41.02321036174814,0,314.0036384184598,"0.48","0.65",317.1065457533557,1.3130463745868655,"2025-10-03","0335","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7011",29.167382643297444,0,256.5326311443487,"0.4","0.37",310.13012326154916,0.4352250757085029,"2025-10-03","1264","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7012",36.82666834299555,0,331.09492424964566,"0.48","0.48",289.2837220625871,0.6608912126354628,"2025-10-03","1545","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7013",21.62084563865028,0,244.66179367587907,"0.51","0.41",296.7652613356212,1.0555950492624553,"2025-10-03","2261","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7014",30.810485592826762,0,331.7260851409326,"0.44","0.38",268.53593660171583,3.868434305269343,"2025-10-03","0785","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7015",46.66578247249831,0,264.548721415192,"0.56","0.69",249.6988583250786,0.8218541551397451,"2025-10-03","2145","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7016",35.406029497179176,0,316.9075604841745,"0.4","0.37",261.3932901888441,0.5417663766149459,"2025-10-03","0165","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7017",38.58252801476431,0,320.34556511851946,"0.65","0.73",281.1722831507378,1.0875737867697253,"2025-10-03","0464","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7018",46.49157052182354,0,301.4353712214593,"0.41","0.37",277.0496067260274,0.8839740037521802,"2025-10-03","2060","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7019",21.957793599351408,0,329.0886532000317,"0.47","0.4",334.95740982923684,1.1383020032537257,"2025-10-03","0449","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7020",31.50215153517272,0,290.6165464874881,"0.43","0.38",284.9328545378162,0.46515694832982085,"2025-10-03","0888","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7021",34.9714343887223,0,269.0420182941177,"1.65","1.26",262.40636370498316,21.844084781778175,"2025-10-03","2084","D","Terra","77","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7022",45.06777039539661,0,284.24124377009326,"0.59","0.53",299.0344752170051,1.5937088161584887,"2025-10-03","1110","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7023",32.30251556621698,0,370.2124223286547,"0.52","0.42",360.5560522151365,2.467188286428269,"2025-10-03","0050","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7024",22.36095638596466,0,353.58875714279725,"0.39","0.36",275.6499332546549,0.7306865238018023,"2025-10-03","2304","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7025",35.638140475787274,0,310.5187561935667,"0.48","0.65",279.6930628194432,0.6619244067569037,"2025-10-03","2184","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7026",54.27967728261168,0,267.21763998467054,"0.41","0.37",212.58124819842675,0.8773074067828261,"2025-10-03","1270","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7027",47.217015861168456,0,292.78837427116923,"0.39","0.36",302.06234328165084,1.1342317445829861,"2025-10-03","1144","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7028",33.55929167855305,0,282.16347822501984,"0.41","0.37",286.70974900890286,1.0935414359434386,"2025-10-03","0315","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7029",38.96939386760625,0,304.12742881940284,"0.37","0.58",302.60554125295783,1.0434504031105911,"2025-10-03","2162","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7030",34.90532216745005,0,266.2262579082883,"1.95","1.36",266.16404597094254,15.175647301371312,"2025-10-03","1898","D","Terra","56","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7031",39.40979167843741,0,265.0775541980938,"0.65","0.73",286.2688945801401,1.6242090271255556,"2025-10-03","0187","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7032",31.363717758890182,0,355.63276208671573,"0.4","0.37",309.63429176041916,1.646244864972198,"2025-10-03","1623","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7033",42.67676208034848,0,303.95287264657645,"0.34","0.56",328.77677885798266,0.7055074153077017,"2025-10-03","2244","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7034",38.96669353370967,0,323.36134374405367,"0.39","0.44",288.7442986052695,0.47228265608802417,"2025-10-03","1951","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7035",37.99022311285049,0,281.04618997573203,"0.42","0.45",279.0614238502927,0.5780364519667398,"2025-10-03","1493","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7036",33.75273871802521,0,297.20297800062406,"3.03","1.66",246.5397084476869,23.23480148300417,"2025-10-03","1169","N","Terra","34","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7037",32.3148509851769,0,363.7073690687382,"0.47","0.4",249.3883727662505,0.3478246017684813,"2025-10-03","1295","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7038",34.812718706569605,0,361.9413151115787,"0.55","0.42",313.588914174102,1.2149857114838183,"2025-10-03","0110","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7039",32.133216139351035,0,362.4185470337916,"0.43","0.38",251.29123352127817,3.028269274008261,"2025-10-03","0884","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7040",31.13742873115883,0,308.7108432570008,"0.44","0.38",296.9928539547877,0.7613560401953402,"2025-10-03","2280","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7041",34.469596543569835,0,313.09581570380334,"0.35","0.56",306.0994397534477,2.3821444759561974,"2025-10-03","0119","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7042",40.34249048125572,0,314.35931614645284,"0.39","0.36",298.55494754182365,0.609072502261008,"2025-10-03","0800","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7043",35.749470023244264,0,320.2521414854747,"0.5","0.41",285.37551219189726,0.6227408263150364,"2025-10-03","0549","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7044",29.234855476262094,0,330.4351788501326,"0.47","0.48",290.8896089667006,1.3669332491288753,"2025-10-03","1222","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7045",39.00558851323747,0,295.5896640646222,"0.35","0.57",366.5523944756664,1.5762206254489626,"2025-10-03","0352","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7046",35.87702431468848,0,294.2695517913741,"0.38","0.59",295.6873174312112,0.888339275089882,"2025-10-03","0130","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7047",36.09582102533166,0,315.03838464782075,"1.65","1.26",277.1348320951494,24.310948120103244,"2025-10-03","1433","D","Terra","69","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7048",25.83492082479257,0,321.93437304728434,"0.43","0.38",327.6203923610318,1.1340998853132591,"2025-10-03","1795","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7049",45.855834593095636,0,355.46422073637007,"0.5","0.66",268.8900990279925,0.4239781054678185,"2025-10-03","0736","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7050",36.19228307922863,0,366.095179649086,"0.34","0.56",237.73101526670308,0.35758691913770013,"2025-10-03","1287","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7051",42.47716320797116,0,364.09906101698164,"0.36","0.57",269.1071884026051,1.3497306952414152,"2025-10-03","0213","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7052",41.12131023799844,0,350.24188720781655,"0.58","0.7",232.8538060871395,5.275116605866084,"2025-10-03","2164","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7053",46.90591926230306,0,272.58544221887985,"0.39","0.36",314.6011037923734,1.4511304372687126,"2025-10-03","0796","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7054",35.580312226823516,0,294.7590679042353,"1.65","1.26",308.41003731448535,25.656648502042767,"2025-10-03","2223","D","Terra","77","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7055",36.53599677367281,0,286.49430518385304,"0.53","0.42",279.79759128722645,1.2802787934969262,"2025-10-03","0472","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7056",40.86974643152518,0,358.2229034506834,"0.46","0.47",300.3789540086404,1.2767364690912844,"2025-10-03","2122","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7057",31.908486919504814,0,330.7586125858405,"0.49","0.4",296.9629644054662,0.7295458107775353,"2025-10-03","0954","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7058",35.887781474637244,0,327.0266076366639,"0.48","0.48",266.3470247437058,1.5215153703558735,"2025-10-03","1598","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7059",50.34614714790968,0,246.03256915931894,"0.41","0.37",259.2966919873166,0.6290496428261968,"2025-10-03","1552","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7060",37.1433788687327,0,291.7640374674278,"0.6","0.71",271.1629859558078,0.6575404146847488,"2025-10-03","1763","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7061",41.32940495541659,0,259.1919237393318,"0.6","0.53",287.57301067947367,2.2920628217545063,"2025-10-03","1457","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7062",33.75038878860068,0,314.89336674972947,"0.4","0.44",291.1520886027065,0.9096172157744302,"2025-10-03","0663","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7063",37.812366655502586,0,255.19866091274454,"0.56","0.51",287.30570386683183,0.5728508626494083,"2025-10-03","0071","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7064",25.477956950075978,0,243.5779066330926,"0.38","0.36",258.7852978117935,0.7950900882494557,"2025-10-03","0846","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7065",41.67868972390749,0,269.94478065389785,"0.39","0.36",243.1966242813344,0.5509271711954322,"2025-10-03","1876","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7066",41.0353472517793,0,328.001114161322,"0.43","0.38",286.3106722838383,1.8424222810756072,"2025-10-03","0014","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7067",39.66048807955722,0,328.55359381801065,"0.38","0.36",272.0404895255153,2.5134641179251376,"2025-10-03","1263","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7068",28.730032346764155,0,265.71524479873165,"0.51","0.41",276.4356549101,0.8182912508247078,"2025-10-03","0315","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7069",33.05721309506053,0,310.3869550203798,"0.49","0.65",314.0597546722337,0.6012046677009364,"2025-10-03","0891","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7070",46.185063659357006,0,264.5027207567707,"0.39","0.36",277.91044597648244,3.3819859394527665,"2025-10-03","0229","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7071",41.88324587787859,0,341.59628133731815,"0.34","0.56",290.64180488731466,4.733450734151976,"2025-10-03","1808","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7072",34.19272587952891,0,355.0262562880889,"0.41","0.45",243.6805476413992,0.8107546493005734,"2025-10-03","0716","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7073",48.67312853906217,0,275.4039937730637,"0.4","0.37",258.94256260960117,0.32854350740821275,"2025-10-03","1269","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7074",33.47389620465903,0,327.36061325332935,"0.56","0.52",314.90489040292687,3.3109613893921677,"2025-10-03","2244","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7075",32.66370698205369,0,324.99197895078396,"0.76","0.77",281.5185370965734,6.107895111978043,"2025-10-03","0234","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7076",47.05966964812628,0,259.6233714917993,"0.49","0.48",297.46999146206855,1.4020406267657841,"2025-10-03","0017","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7077",26.187236380248173,0,395.91158970809283,"0.38","0.36",256.544751099851,0.7221098455770598,"2025-10-03","1401","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7078",40.38054012648137,0,285.9037597683452,"0.51","0.49",327.3870340797901,2.142398762649811,"2025-10-03","2330","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7079",42.044544733878986,0,281.16013245433203,"0.45","0.63",304.2613972420104,3.727535669456089,"2025-10-03","1341","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7080",37.7123236094675,0,373.6722484950833,"1.28","1.12",308.4713964467307,11.90409278572962,"2025-10-03","0204","D","Terra","68","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7081",33.1011299007406,0,286.3380544372724,"0.46","0.39",265.4250990392062,0.7309129348649825,"2025-10-03","1551","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7082",35.130474977139876,0,276.24872568108736,"0.48","0.48",246.62781708659253,0.9897610687886558,"2025-10-03","2199","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7083",40.401012326827946,0,310.723956057314,"0.43","0.46",284.7623982709892,0.9933409829788012,"2025-10-03","1875","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7084",32.172899974451866,0,287.2413333362739,"0.44","0.38",250.73650519560877,1.4385083462277293,"2025-10-03","1762","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7085",47.83526282770242,0,333.43781050434563,"0.39","0.36",256.47172851445055,1.5711103799910124,"2025-10-03","0083","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7086",45.60013833684171,0,291.23473404971264,"0.4","0.37",277.5993637340887,0.9294991501180281,"2025-10-03","0589","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7087",34.01222818228073,0,294.6133951802515,"0.56","0.43",335.33158743931415,4.092790546411891,"2025-10-03","0584","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7088",19.600580537350574,0,320.95212024751635,"1.09","1.04",345.0252922994058,50.164744114806076,"2025-10-03","0529","N","Terra","100","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7089",41.72098234604688,0,306.99944076106294,"0.39","0.59",271.81420317862296,1.106049883447406,"2025-10-03","1236","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7090",42.49330226714819,0,318.032564614965,"0.34","0.56",292.4658976450679,0.8644586367422706,"2025-10-03","0859","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7091",33.37732894335789,0,342.960394913606,"0.63","0.54",267.37087234054655,0.9930466760265306,"2025-10-03","2312","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7092",33.41611424457127,0,321.81175131749416,"1.93","1.36",253.95269419189643,13.044466008910081,"2025-10-03","1354","D","Terra","40","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7093",46.40437381303318,0,311.5088992572504,"0.39","0.36",324.8763762874025,1.8016481455673239,"2025-10-03","1154","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7094",29.201084182869096,0,344.54485792537383,"0.51","0.41",251.39257617133802,0.7420430821319904,"2025-10-03","0891","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7095",34.33927360589255,0,278.0792933440712,"0.35","0.56",342.16068666524507,4.128755190719149,"2025-10-03","1046","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7096",33.233815998947634,0,257.8530305152656,"0.49","0.65",332.77135831758926,0.6992763575134857,"2025-10-03","0362","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7097",31.567701857959413,0,379.72614282916015,"1.74","1.29",251.68021777237198,117.33911852186179,"2025-10-03","1640","D","Terra","93","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7098",33.271137629051005,0,284.53540084523115,"0.57","0.43",277.3343869185209,2.0932973352867887,"2025-10-03","0944","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7099",29.339478991485404,0,348.7404413542645,"0.4","0.37",267.6935698163495,2.269011957172285,"2025-10-03","0534","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7100",47.696371169330966,0,360.5574075180697,"0.39","0.36",254.36635018568623,2.7120172553442057,"2025-10-03","0622","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7101",31.573296139637105,0,389.1843715324413,"0.42","0.38",381.4171593263526,1.4246175997938466,"2025-10-03","1405","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7102",29.086804187255026,0,271.5420667032236,"0.6","0.53",274.43565492353105,5.294121677204334,"2025-10-03","1377","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7103",31.013847604500647,0,280.90377868532613,"0.42","0.38",288.097374103907,1.0498545365496748,"2025-10-03","0553","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7104",19.5190926990075,0,328.64994648576976,"0.42","0.38",250.3917779965607,0.9859367457281002,"2025-10-03","1132","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7105",47.617063458616904,0,278.80257848195254,"0.39","0.36",229.4136636569853,1.611583976719088,"2025-10-03","2086","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7106",47.952276887940286,0,357.3600940379244,"0.39","0.36",302.52846421852223,2.5639095594140864,"2025-10-03","2030","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7107",39.5531253954379,0,301.81493106968975,"0.44","0.39",346.11129150245034,1.5992079216814863,"2025-10-03","0388","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7108",32.35229409039182,0,384.68481135748124,"2.06","1.4",270.821474887417,13.72905944792657,"2025-10-03","1708","N","Terra","53","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7109",34.539914575347225,0,319.00227766882415,"0.39","0.44",293.0104528285475,1.602256623282373,"2025-10-03","0796","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
